-58	1.0119	0.0017
-54	1.0198	0.0015
-48	1.0388	0.0015
-45	1.0448	0.0016
-41	1.055	0.0037
-39	1.0626	0.0037
-36	1.0756	0.0037
-33	1.0811	0.0084
-31	1.0932	0.0038
-28	1.1024	0.0038
-27	1.1065	0.0038
-26	1.1036	0.005
-25	1.1146	0.0038
-24	1.1092	0.0049
-22	1.101	0.0054
-21	1.1042	0.0038
-19	1.0618	0.0076
-18	1.0594	0.0037
-17	1.0419	0.0036
-15	1.0196	0.0016
-14	0.9815	0.0016
-13	0.9723	0.0014
-12	0.9652	0.0015
